age,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee,tenure_days,watch_per_fee_ratio,is_heavy_complainer,is_new_customer,gender_Male,gender_Other,country_Canada,country_France,country_Germany,country_India,country_Ireland,country_UK,country_USA,subscription_type_Premium,subscription_type_Standard
36,5.5,72.92,1,1,0,0,18.13,909,0.3033645890788748,0,0,False,False,False,True,False,False,False,False,False,True,False
18,7.62,53.74,0,1,0,0,12.97,375,0.5875096376252891,0,0,True,False,False,False,True,False,False,False,False,False,True
27,16.89,10.09,1,0,0,0,13.7,760,1.2328467153284672,0,0,True,False,False,True,False,False,False,False,False,False,True
53,18.25,36.01,1,0,0,0,9.11,926,2.003293084522503,0,0,True,False,False,False,False,False,False,False,True,False,False
26,4.01,79.25,1,0,0,0,13.98,1097,0.2868383404864091,0,0,False,False,False,False,False,False,False,True,False,False,True
62,5.34,26.96,1,0,0,0,13.52,753,0.39497041420118345,0,0,False,False,False,True,False,False,False,False,False,False,True
63,11.25,39.15,2,0,0,1,13.94,593,0.8070301291248206,1,0,True,False,False,False,False,False,False,True,False,False,True
59,10.4,35.08,0,1,0,1,13.36,231,0.7784431137724551,0,0,True,False,False,False,False,True,False,False,False,False,True
49,3.2,31.36,1,0,0,0,8.78,350,0.36446469248291574,0,0,True,False,False,False,False,False,True,False,False,False,False
49,10.16,21.96,0,0,0,0,9.49,493,1.0706006322444679,0,0,False,False,False,False,False,True,False,False,False,False,False
23,24.92,55.1,0,0,0,0,9.36,1064,2.6623931623931627,0,0,True,False,True,False,False,False,False,False,False,False,False
65,3.54,61.16,0,0,0,0,9.3,662,0.38064516129032255,0,0,False,False,False,False,True,False,False,False,False,False,False
55,5.31,37.05,2,0,0,0,8.29,362,0.6405307599517491,1,0,True,False,True,False,False,False,False,False,False,False,False
34,5.43,78.21,0,1,1,0,9.11,44,0.5960482985729967,0,1,False,False,False,False,False,False,False,False,True,False,False
27,4.62,53.93,0,0,0,0,13.79,259,0.3350253807106599,0,0,False,False,False,False,True,False,False,False,False,False,True
67,5.14,82.73,0,1,0,0,14.48,40,0.3549723756906077,0,1,False,False,False,False,False,False,False,False,True,False,True
44,5.48,87.35,1,0,1,0,8.91,571,0.6150392817059485,0,0,True,False,False,False,False,False,False,False,True,False,False
71,6.53,34.59,0,1,0,1,15.03,551,0.4344644045242848,0,0,False,False,False,False,False,False,False,False,True,False,True
67,4.71,80.73,0,0,0,1,14.4,796,0.32708333333333334,0,0,True,False,False,False,False,False,False,False,False,False,True
52,12.91,27.01,1,0,1,0,14.14,670,0.913012729844413,0,0,True,False,False,False,True,False,False,False,False,False,True
69,7.0,15.68,0,0,1,0,14.26,599,0.4908835904628331,0,0,False,False,False,True,False,False,False,False,False,False,True
38,10.32,29.39,2,0,0,0,8.9,434,1.1595505617977528,1,0,False,False,False,False,True,False,False,False,False,False,False
42,4.45,54.63,2,0,1,1,8.87,736,0.5016910935738444,1,0,False,False,False,False,False,False,False,False,False,False,False
45,8.23,67.68,2,0,1,0,8.79,958,0.9362912400455063,1,0,True,False,False,False,False,False,True,False,False,False,False
64,13.24,67.17,1,0,0,0,8.32,622,1.5913461538461537,0,0,False,False,False,True,False,False,False,False,False,False,False
32,10.55,48.95,0,1,1,0,13.89,215,0.7595392368610512,0,0,False,False,False,False,False,False,False,False,False,False,True
21,13.17,71.51,1,1,0,0,18.32,924,0.718886462882096,0,0,False,False,False,True,False,False,False,False,False,True,False
46,29.1,19.05,0,0,0,0,8.82,108,3.2993197278911564,0,0,False,False,False,False,False,False,False,True,False,False,False
26,16.08,43.77,0,0,0,0,13.89,174,1.1576673866090712,0,0,False,False,True,False,False,False,False,False,False,False,True
44,16.17,30.07,1,1,0,1,18.12,43,0.892384105960265,0,1,True,False,True,False,False,False,False,False,False,True,False
43,2.4,23.82,0,1,0,1,9.82,31,0.24439918533604887,0,1,False,False,False,False,False,False,False,False,True,False,False
36,3.0,39.36,0,0,0,1,18.09,545,0.16583747927031509,0,0,False,False,False,False,True,False,False,False,False,True,False
73,4.53,50.88,1,0,0,0,9.22,785,0.4913232104121475,0,0,False,True,False,False,True,False,False,False,False,False,False
45,3.03,53.02,2,1,0,1,17.94,95,0.16889632107023408,1,0,True,False,False,False,False,False,False,False,True,True,False
34,25.39,24.68,1,1,1,1,8.12,275,3.1268472906403946,0,0,True,False,False,False,False,False,False,True,False,False,False
60,1.82,60.01,2,0,0,0,9.63,601,0.18899273104880582,1,0,True,False,True,False,False,False,False,False,False,False,False
74,3.64,32.99,0,1,0,0,14.44,465,0.25207756232686984,0,0,False,False,False,False,False,False,False,False,False,False,True
58,12.68,87.96,0,1,0,0,18.17,382,0.697853604843148,0,0,False,False,False,False,False,False,True,False,False,True,False
59,2.11,32.0,0,0,1,0,9.11,708,0.23161361141602635,0,0,True,False,False,True,False,False,False,False,False,False,False
67,15.12,19.8,2,1,1,0,13.92,412,1.086206896551724,1,0,False,False,False,True,False,False,False,False,False,False,True
37,1.31,83.21,1,1,0,0,14.41,499,0.09090909090909091,0,0,False,False,False,True,False,False,False,False,False,False,True
62,14.33,61.9,0,0,0,0,8.42,103,1.7019002375296912,0,0,False,False,False,True,False,False,False,False,False,False,False
57,18.43,48.78,0,1,0,0,14.2,55,1.297887323943662,0,1,True,False,False,False,False,True,False,False,False,False,True
56,6.09,96.68,2,0,0,0,14.1,864,0.4319148936170213,1,0,False,False,False,False,False,False,False,True,False,False,True
66,17.46,37.98,0,0,0,0,9.22,657,1.8937093275488068,0,0,True,False,False,True,False,False,False,False,False,False,False
70,15.1,57.4,1,0,0,0,14.06,803,1.0739687055476528,0,0,False,False,False,False,True,False,False,False,False,False,True
40,13.68,73.13,0,0,0,0,18.36,1038,0.7450980392156863,0,0,True,False,False,False,False,True,False,False,False,True,False
64,13.48,60.86,2,0,0,0,14.26,295,0.9453015427769986,1,0,True,False,False,False,False,False,False,False,True,False,True
49,6.76,93.2,0,0,0,0,18.19,579,0.37163276525563493,0,0,False,False,True,False,False,False,False,False,False,True,False
69,18.29,23.44,0,0,0,0,9.53,106,1.919202518363064,0,0,True,False,False,False,False,True,False,False,False,False,False
64,25.29,37.72,0,0,1,0,8.87,1043,2.851183765501691,0,0,True,False,False,False,False,False,False,False,True,False,False
50,2.88,61.43,2,1,0,0,18.29,476,0.15746309458720611,1,0,False,False,False,False,True,False,False,False,False,True,False
74,4.44,87.22,0,0,0,0,17.77,535,0.24985931344963425,0,0,False,False,False,True,False,False,False,False,False,True,False
63,6.6,45.65,1,0,0,0,8.8,1025,0.7499999999999999,0,0,False,False,False,False,False,False,False,False,True,False,False
22,11.51,26.43,0,0,1,0,9.31,899,1.2363050483351234,0,0,True,False,False,False,False,False,False,False,False,False,False
60,11.58,39.76,1,0,0,1,18.01,328,0.642976124375347,0,0,True,False,False,False,False,True,False,False,False,True,False
65,5.8,19.44,1,0,0,0,9.39,763,0.617678381256656,0,0,True,False,False,False,False,True,False,False,False,False,False
51,13.86,71.85,0,1,0,0,9.07,186,1.528114663726571,0,0,True,False,False,True,False,False,False,False,False,False,False
57,8.39,67.68,0,0,0,0,14.17,371,0.5920959774170784,0,0,False,False,True,False,False,False,False,False,False,False,True
28,13.48,52.41,0,0,0,0,17.71,1003,0.7611518915866742,0,0,True,False,False,False,False,False,False,False,True,True,False
67,9.99,79.07,0,1,0,0,14.0,923,0.7135714285714286,0,0,True,False,True,False,False,False,False,False,False,False,True
20,4.17,93.07,1,1,0,0,14.13,1088,0.2951167728237792,0,0,True,False,False,False,False,True,False,False,False,False,True
50,8.1,57.32,1,0,0,1,9.04,946,0.8960176991150443,0,0,True,False,False,False,False,False,False,False,True,False,False
28,3.27,32.78,0,0,0,0,14.57,1081,0.2244337680164722,0,0,False,False,False,False,False,False,False,False,True,False,True
33,3.39,88.02,0,0,0,0,9.09,343,0.37293729372937295,0,0,False,False,True,False,False,False,False,False,False,False,False
35,5.16,70.46,0,1,0,0,18.4,504,0.2804347826086957,0,0,True,False,False,False,False,False,False,False,False,True,False
47,18.67,89.14,0,1,0,0,13.75,626,1.357818181818182,0,0,True,False,False,False,False,False,False,False,True,False,True
65,7.17,22.82,0,1,0,1,13.71,665,0.5229759299781181,0,0,True,False,False,False,False,False,False,False,False,False,True
72,5.51,65.83,0,0,1,0,18.1,474,0.3044198895027624,0,0,False,False,False,False,False,False,False,True,False,True,False
27,11.79,74.97,0,1,0,0,8.96,446,1.315848214285714,0,0,False,False,False,False,False,False,True,False,False,False,False
35,2.62,25.86,1,0,0,0,17.87,468,0.14661443760492446,0,0,True,False,False,False,False,False,False,True,False,True,False
55,9.26,31.05,1,0,0,1,9.92,194,0.9334677419354839,0,0,False,False,False,False,False,False,True,False,False,False,False
36,15.51,76.16,0,0,0,0,9.34,449,1.6605995717344755,0,0,False,False,False,False,False,False,False,True,False,False,False
53,8.4,66.78,1,0,0,0,8.87,1017,0.947012401352875,0,0,False,False,False,False,False,False,True,False,False,False,False
30,16.94,61.34,2,0,0,0,17.88,511,0.947427293064877,1,0,False,False,False,False,False,False,False,False,True,True,False
73,6.63,16.04,1,0,0,0,17.23,546,0.3847939640162507,0,0,True,False,True,False,False,False,False,False,False,True,False
63,2.79,67.59,1,0,0,0,8.86,111,0.31489841986455985,0,0,True,False,True,False,False,False,False,False,False,False,False
20,9.61,63.75,0,0,0,0,8.6,148,1.1174418604651162,0,0,True,False,False,True,False,False,False,False,False,False,False
27,13.78,37.23,0,1,0,1,17.96,57,0.7672605790645879,0,1,False,False,False,False,True,False,False,False,False,True,False
55,9.87,36.17,2,0,0,0,8.77,810,1.1254275940706955,1,0,False,True,False,True,False,False,False,False,False,False,False
18,10.13,35.74,1,1,1,1,13.9,527,0.7287769784172662,0,0,True,False,False,False,False,False,True,False,False,False,True
72,7.26,75.86,0,1,0,0,14.02,566,0.5178316690442225,0,0,True,False,False,False,True,False,False,False,False,False,True
73,1.35,43.58,1,0,1,1,17.76,548,0.07601351351351351,0,0,True,False,False,False,False,False,False,False,False,True,False
44,7.98,41.44,1,0,0,1,13.98,223,0.5708154506437768,0,0,True,False,False,False,False,False,False,False,False,False,True
63,9.0,16.48,0,1,0,0,14.49,621,0.6211180124223602,0,0,True,False,False,False,True,False,False,False,False,False,True
25,10.59,79.48,0,0,1,0,18.39,471,0.5758564437194127,0,0,False,False,False,False,False,False,True,False,False,True,False
68,8.06,65.03,1,1,0,0,9.02,1089,0.8935698447893571,0,0,True,False,True,False,False,False,False,False,False,False,False
63,3.04,77.05,0,0,0,0,9.58,287,0.3173277661795407,0,0,True,False,False,False,False,False,True,False,False,False,False
59,14.67,55.38,0,0,0,0,9.26,142,1.5842332613390928,0,0,False,False,False,False,False,False,False,False,False,False,False
34,9.46,74.02,0,0,0,0,17.58,43,0.5381114903299204,0,1,True,False,False,False,False,False,False,False,True,True,False
26,4.81,62.84,1,0,0,0,14.31,940,0.33612858141160024,0,0,True,False,False,False,True,False,False,False,False,False,True
23,13.83,66.65,1,0,0,0,9.06,169,1.5264900662251655,0,0,True,False,False,False,True,False,False,False,False,False,False
60,2.48,50.55,0,1,0,0,14.43,726,0.17186417186417186,0,0,False,False,False,False,False,False,False,False,False,False,True
42,6.8,24.56,0,1,1,0,13.22,899,0.5143721633888048,0,0,False,False,False,False,False,False,True,False,False,False,True
56,10.71,37.72,1,1,0,1,19.4,218,0.5520618556701031,0,0,True,False,False,False,True,False,False,False,False,True,False
66,14.65,67.81,1,1,0,0,8.59,111,1.7054714784633296,0,0,False,False,True,False,False,False,False,False,False,False,False
45,6.41,57.61,0,0,1,0,14.12,987,0.4539660056657224,0,0,True,False,False,False,True,False,False,False,False,False,True
50,9.83,65.57,0,0,0,0,13.43,927,0.7319434102755026,0,0,False,False,False,False,False,False,True,False,False,False,True
71,7.5,32.41,1,0,0,0,8.71,996,0.8610792192881744,0,0,False,False,False,False,False,False,False,False,False,False,False
54,9.43,36.99,0,1,0,1,18.3,410,0.5153005464480874,0,0,False,False,True,False,False,False,False,False,False,True,False
26,14.07,29.68,0,1,0,0,8.83,751,1.593431483578709,0,0,True,False,True,False,False,False,False,False,False,False,False
35,0.53,89.02,0,0,0,0,13.51,358,0.039230199851961516,0,0,False,True,False,False,True,False,False,False,False,False,True
73,9.36,68.49,0,1,0,1,13.6,101,0.6882352941176471,0,0,False,True,False,False,False,False,True,False,False,False,True
38,5.63,58.24,0,1,1,0,14.27,162,0.3945339873861247,0,0,False,False,False,False,True,False,False,False,False,False,True
19,13.11,8.08,2,0,1,0,8.86,599,1.479683972911964,1,0,False,False,False,False,False,True,False,False,False,False,False
60,7.11,43.44,0,0,1,0,18.89,490,0.3763896241397565,0,0,True,False,False,False,False,False,False,False,True,True,False
55,6.1,68.87,0,0,0,0,8.92,154,0.6838565022421524,0,0,True,False,False,True,False,False,False,False,False,False,False
57,9.59,40.01,2,0,0,1,13.59,1064,0.7056659308314938,1,0,True,False,False,False,False,False,False,False,False,False,True
53,3.27,80.11,0,0,0,1,14.18,970,0.2306064880112835,0,0,True,False,False,False,False,True,False,False,False,False,True
67,1.83,50.52,1,1,0,1,17.3,56,0.10578034682080925,0,1,False,False,False,True,False,False,False,False,False,True,False
60,9.58,73.31,1,1,0,0,14.11,236,0.6789510985116939,0,0,False,False,False,False,False,False,False,False,True,False,True
54,3.36,56.7,0,1,0,0,9.04,341,0.37168141592920356,0,0,False,False,True,False,False,False,False,False,False,False,False
32,3.36,65.29,1,0,0,1,17.7,411,0.18983050847457628,0,0,True,False,False,False,True,False,False,False,False,True,False
45,10.57,69.79,0,0,0,0,9.11,325,1.1602634467618003,0,0,True,False,False,False,False,False,False,False,True,False,False
35,14.86,66.01,0,1,1,0,9.57,431,1.5527690700104493,0,0,False,False,False,False,False,False,False,True,False,False,False
51,6.55,47.16,0,1,1,0,18.21,151,0.35969247666117515,0,0,True,False,False,False,False,False,False,False,True,True,False
39,15.92,39.43,1,0,0,0,14.89,780,1.0691739422431161,0,0,True,False,False,False,True,False,False,False,False,False,True
28,3.72,61.0,0,1,0,0,8.59,135,0.43306169965075675,0,0,False,True,False,True,False,False,False,False,False,False,False
74,10.71,28.37,1,0,0,0,13.56,820,0.7898230088495576,0,0,False,False,False,False,True,False,False,False,False,False,True
30,5.24,80.93,2,0,0,0,8.88,1089,0.5900900900900901,1,0,True,False,False,False,False,False,False,False,False,False,False
21,0.86,53.49,1,1,0,0,9.02,101,0.09534368070953438,0,0,False,False,False,False,False,False,False,False,True,False,False
39,5.22,68.4,0,0,0,0,8.35,597,0.6251497005988024,0,0,False,False,False,False,True,False,False,False,False,False,False
24,3.33,30.54,0,1,0,1,14.12,105,0.23583569405099153,0,0,False,False,False,False,True,False,False,False,False,False,True
60,10.9,54.65,0,0,0,0,14.69,751,0.7420013614703881,0,0,False,False,False,False,False,True,False,False,False,False,True
71,8.43,7.54,0,0,0,0,13.16,1039,0.6405775075987842,0,0,True,False,False,False,False,False,False,False,False,False,True
41,13.95,17.14,1,1,0,1,9.57,257,1.457680250783699,0,0,False,False,False,False,False,True,False,False,False,False,False
21,2.79,80.79,1,1,0,1,13.75,482,0.2029090909090909,0,0,True,False,False,False,False,False,False,False,False,False,True
45,11.25,24.48,1,0,0,0,13.52,795,0.8321005917159764,0,0,True,False,False,False,False,False,False,False,False,False,True
32,10.15,38.7,1,1,0,1,14.2,516,0.7147887323943662,0,0,False,False,False,True,False,False,False,False,False,False,True
18,5.34,65.32,0,1,0,0,17.6,697,0.30340909090909085,0,0,False,False,False,False,False,True,False,False,False,True,False
72,0.55,34.96,0,1,0,0,14.5,859,0.03793103448275863,0,0,False,False,False,False,False,False,False,False,False,False,True
20,3.83,64.68,0,1,0,0,14.37,820,0.2665274878218511,0,0,False,False,False,False,False,False,False,True,False,False,True
31,6.82,48.6,1,0,0,1,17.88,1000,0.38143176733780765,0,0,False,False,False,True,False,False,False,False,False,True,False
55,6.46,65.2,0,0,0,0,13.66,519,0.47291361639824303,0,0,False,False,True,False,False,False,False,False,False,False,True
67,8.53,36.59,0,0,0,0,14.32,405,0.5956703910614525,0,0,False,False,False,False,True,False,False,False,False,False,True
74,19.78,89.12,0,0,0,1,14.22,260,1.3909985935302391,0,0,True,False,False,False,False,False,True,False,False,False,True
18,1.07,14.58,0,1,0,1,9.11,731,0.11745334796926456,0,0,True,False,False,False,False,False,False,False,False,False,False
55,3.98,61.45,0,0,0,1,13.83,504,0.28778018799710775,0,0,True,False,True,False,False,False,False,False,False,False,True
55,3.25,46.92,0,0,0,1,13.99,255,0.23230879199428162,0,0,True,False,False,False,False,False,False,False,False,False,True
38,2.23,51.34,0,0,1,0,9.36,172,0.23824786324786326,0,0,False,False,False,True,False,False,False,False,False,False,False
65,9.29,17.43,1,1,0,0,9.1,737,1.0208791208791208,0,0,False,False,False,True,False,False,False,False,False,False,False
46,7.74,29.79,1,0,0,0,18.59,83,0.41635287789133946,0,1,False,True,True,False,False,False,False,False,False,True,False
22,16.6,21.8,1,0,0,0,13.93,225,1.1916726489590812,0,0,False,False,False,False,False,False,True,False,False,False,True
66,8.04,85.02,0,0,0,0,8.17,874,0.9840881272949815,0,0,False,False,False,True,False,False,False,False,False,False,False
27,7.04,67.18,0,0,0,0,8.8,327,0.7999999999999999,0,0,True,False,False,False,False,False,False,False,True,False,False
45,1.42,41.91,1,1,0,0,14.2,566,0.1,0,0,True,False,False,False,False,False,False,True,False,False,True
