user_id,age,gender,signup_date,last_active_date,country,subscription_type,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee
6256,63,Male,2024-03-23,2026-08-17,Germany,Basic,12.83,47.6,0,1,0,0,9.78
6257,25,Female,2026-03-24,2026-08-10,UK,Standard,7.91,29.47,0,0,0,0,14.33
6258,46,Female,2026-01-28,2026-05-30,UK,Premium,3.42,45.24,0,0,0,1,17.95
6259,47,Female,2023-12-05,2026-05-05,Canada,Premium,3.91,23.35,0,0,0,1,17.51
6260,73,Male,2026-03-14,2026-08-15,Ireland,Standard,7.48,88.16,1,0,0,0,13.9
6261,27,Female,2026-01-15,2026-08-13,France,Basic,1.26,72.99,0,1,1,0,8.84
6262,56,Female,2024-02-09,2026-08-18,UK,Standard,16.51,77.74,2,0,0,0,14.6
6263,45,Male,2024-11-30,2026-08-10,USA,Standard,8.78,39.25,1,0,0,0,13.66
6264,66,Female,2025-12-23,2026-08-17,India,Basic,0.95,23.9,0,0,1,0,9.1
6265,53,Female,2023-10-16,2026-08-10,Australia,Standard,8.03,55.92,2,0,0,0,13.59
6266,30,Male,2024-07-01,2026-05-08,Canada,Premium,4.43,31.22,0,0,0,1,17.96
6267,49,Male,2025-02-04,2026-08-12,India,Standard,15.5,23.28,2,0,1,0,13.74
6268,53,Female,2023-12-12,2026-08-12,Ireland,Basic,10.74,27.55,1,0,0,0,8.99
6269,54,Male,2025-01-07,2026-08-15,India,Standard,10.43,36.66,0,1,0,0,13.61
6270,43,Female,2025-12-05,2026-08-15,France,Basic,11.13,39.32,2,1,1,0,8.27
6271,39,Female,2025-01-01,2026-08-12,USA,Basic,6.95,48.93,0,0,0,0,8.48
6272,21,Female,2024-11-14,2026-08-10,Germany,Premium,12.42,17.92,1,0,0,0,18.02
6273,48,Female,2026-04-23,2026-08-12,UK,Basic,3.81,87.67,1,0,1,0,9.54
6274,35,Male,2024-04-27,2026-08-17,USA,Basic,15.69,36.09,0,0,0,0,9.32
6275,55,Male,2025-11-13,2026-08-10,Ireland,Standard,13.42,34.71,0,1,1,0,13.75
6276,41,Female,2025-12-08,2026-06-28,Canada,Premium,3.11,67.49,2,1,0,1,18.17
6277,73,Male,2024-01-30,2026-08-16,India,Standard,18.59,70.3,0,0,0,0,14.0
6278,40,Female,2023-11-23,2026-08-19,USA,Basic,1.81,12.0,0,0,0,0,9.51
6279,39,Female,2024-09-16,2026-08-18,France,Standard,4.59,19.92,0,1,0,0,13.98
6280,19,Male,2026-02-03,2026-08-14,Canada,Standard,7.91,68.83,0,0,1,0,14.01
6281,48,Male,2026-04-02,2026-08-13,Germany,Standard,3.09,37.86,1,0,1,0,13.8
6282,72,Female,2025-09-27,2026-06-25,Ireland,Standard,3.76,26.78,0,0,1,1,14.63
6283,28,Female,2025-11-20,2026-05-09,Ireland,Basic,4.79,36.18,0,0,0,1,8.92
6284,45,Male,2025-12-24,2026-08-14,India,Premium,8.0,73.65,0,1,0,0,17.64
6285,63,Female,2023-09-27,2026-08-19,UK,Standard,19.17,86.96,0,0,0,0,14.03
6286,49,Female,2025-11-02,2026-08-13,Australia,Basic,7.06,56.35,0,1,0,0,9.13
6287,22,Other,2025-07-06,2026-04-30,Ireland,Standard,1.83,17.94,0,0,1,1,13.93
6288,55,Male,2026-04-16,2026-05-05,France,Basic,14.67,43.29,0,0,0,1,9.31
6289,27,Male,2024-06-12,2026-08-18,USA,Standard,10.05,19.5,1,0,0,0,14.37
6290,57,Female,2024-04-13,2026-05-07,France,Basic,3.99,70.21,0,0,0,1,8.81
6291,63,Female,2024-01-07,2026-08-17,USA,Basic,4.11,37.88,0,0,0,0,8.84
6292,41,Male,2024-11-08,2026-08-11,USA,Standard,9.81,62.01,1,0,0,0,14.23
6293,52,Female,2025-11-03,2026-08-14,Germany,Premium,8.88,83.02,0,1,0,0,17.94
6294,61,Female,2024-04-11,2026-08-13,Ireland,Basic,10.79,46.6,0,0,0,0,8.82
6295,65,Male,2025-01-17,2026-08-16,Ireland,Standard,10.09,26.54,0,0,0,0,13.96
6296,40,Female,2024-08-20,2026-05-03,USA,Standard,0.18,87.77,0,0,0,1,14.17
6297,34,Female,2024-08-11,2026-08-13,India,Standard,4.03,12.96,0,1,1,0,14.16
6298,18,Male,2023-09-23,2026-08-12,France,Basic,8.69,5.19,1,1,0,0,8.77
6299,72,Male,2025-01-04,2026-05-12,UK,Standard,12.12,46.14,0,0,1,1,14.01
6300,48,Female,2025-07-13,2026-08-10,India,Basic,13.74,42.6,0,0,1,0,8.95
6301,48,Male,2025-12-11,2026-06-12,UK,Premium,6.89,65.77,0,0,0,1,18.52
6302,59,Male,2025-02-05,2026-08-13,Ireland,Standard,7.95,10.95,0,0,0,0,14.38
6303,74,Female,2025-08-05,2026-08-10,India,Premium,5.4,84.36,3,0,0,0,18.33
6304,72,Female,2026-06-20,2026-08-18,France,Basic,5.73,68.98,1,1,1,0,8.98
6305,59,Female,2026-06-29,2026-06-29,Ireland,Premium,6.34,64.55,0,0,0,1,18.5
6306,70,Female,2024-06-27,2026-08-18,Canada,Basic,9.02,54.14,1,0,1,0,8.43
6307,73,Male,2025-12-19,2026-08-16,Ireland,Standard,9.04,52.05,0,0,0,0,14.65
6308,51,Male,2024-08-08,2026-08-12,India,Basic,9.98,53.63,0,1,0,0,9.51
6309,26,Male,2026-03-03,2026-08-04,France,Standard,2.19,32.21,1,0,0,1,14.09
6310,39,Male,2023-11-29,2026-08-18,USA,Basic,3.35,59.64,1,0,0,0,8.63
6311,30,Female,2025-06-07,2026-08-10,Australia,Basic,4.35,47.23,0,1,0,0,8.58
6312,42,Female,2025-05-09,2026-08-13,Germany,Standard,6.75,21.8,0,0,0,0,13.7
6313,65,Female,2024-05-15,2026-05-21,France,Standard,4.99,42.5,0,0,0,1,14.05
6314,35,Male,2026-07-08,2026-08-15,Ireland,Standard,16.34,93.74,3,0,0,0,13.67
6315,68,Male,2025-03-07,2026-08-15,Ireland,Basic,8.28,13.04,0,1,0,0,9.42
6316,29,Female,2023-09-05,2026-04-22,USA,Basic,8.83,12.68,1,1,0,1,9.66
6317,57,Male,2025-02-02,2026-08-10,France,Premium,3.1,77.25,0,0,0,0,17.54
6318,34,Male,2024-03-12,2026-08-18,Canada,Standard,15.13,76.56,0,0,0,0,14.34
6319,32,Female,2026-05-06,2026-08-11,Australia,Basic,11.44,29.27,0,0,1,0,8.65
6320,59,Male,2025-07-20,2026-08-16,France,Standard,8.76,9.63,1,0,0,0,14.4
6321,32,Male,2024-04-01,2026-05-31,Ireland,Premium,5.47,83.39,0,0,0,1,18.11
6322,32,Female,2024-02-15,2026-04-28,UK,Premium,3.72,66.86,1,1,0,1,17.98
6323,72,Male,2025-03-09,2026-08-11,UK,Basic,5.9,71.83,2,1,1,0,9.42
6324,56,Female,2024-08-21,2026-08-15,UK,Premium,14.89,53.6,1,0,1,0,17.72
6325,30,Male,2024-09-09,2026-08-19,Germany,Basic,2.35,92.22,0,0,0,0,9.25
6326,34,Male,2025-12-30,2026-08-12,Germany,Standard,9.86,76.04,0,0,0,0,14.24
6327,49,Male,2025-05-01,2026-08-15,France,Basic,5.98,66.42,1,0,1,0,9.13
6328,26,Female,2025-02-18,2026-04-22,Australia,Standard,3.74,30.9,2,1,0,1,13.85
6329,57,Female,2026-03-11,2026-08-13,Ireland,Standard,17.14,57.73,0,0,0,0,13.34
6330,37,Other,2026-04-21,2026-08-15,Ireland,Standard,2.78,87.27,1,0,0,0,12.94
6331,43,Female,2025-04-05,2026-07-08,Ireland,Standard,3.38,45.97,0,0,0,1,13.82
6332,44,Female,2025-03-06,2026-08-13,Germany,Standard,2.46,51.82,0,0,0,0,14.67
6333,38,Male,2024-06-20,2026-08-16,Australia,Standard,3.99,46.38,1,1,0,0,14.21
6334,35,Male,2025-06-29,2026-08-19,Ireland,Basic,7.25,82.64,1,0,0,0,9.0
6335,30,Male,2023-09-24,2026-05-28,USA,Basic,3.23,13.2,0,0,0,1,8.6
6336,33,Male,2024-11-30,2026-08-12,Canada,Standard,4.05,31.7,0,0,0,0,14.11
6337,26,Male,2024-01-25,2026-05-10,India,Premium,8.72,25.78,1,0,0,1,18.22
6338,29,Male,2024-03-06,2026-08-16,France,Standard,24.13,59.66,0,1,0,0,14.29
6339,61,Male,2024-10-02,2026-08-17,France,Basic,10.39,36.13,0,0,0,0,8.79
6340,55,Male,2025-08-13,2026-06-15,UK,Standard,6.43,62.58,1,1,0,1,14.15
6341,36,Male,2023-09-30,2026-08-12,UK,Basic,3.16,74.39,1,0,1,0,9.2
6342,24,Female,2025-04-13,2026-08-17,France,Premium,14.57,93.18,1,1,0,0,18.53
6343,74,Female,2025-04-15,2026-08-10,USA,Basic,7.35,26.11,0,1,0,0,8.89
6344,52,Male,2024-04-23,2026-08-17,Ireland,Standard,2.23,81.97,0,1,0,0,14.13
6345,65,Male,2025-04-03,2026-08-12,Australia,Standard,11.03,79.73,1,1,0,0,14.25
6346,35,Male,2024-02-14,2026-08-12,Australia,Premium,9.35,69.52,0,0,0,0,17.85
6347,33,Female,2023-12-25,2026-08-17,Germany,Basic,6.07,48.78,1,1,0,0,8.48
6348,72,Male,2025-07-18,2026-06-16,Ireland,Basic,5.61,44.62,1,1,1,1,9.35
6349,56,Female,2023-09-07,2026-08-16,Australia,Standard,4.76,59.45,0,0,0,0,14.25
6350,21,Male,2024-07-28,2026-08-16,Ireland,Standard,22.31,38.29,0,0,1,0,13.91
6351,42,Male,2025-10-01,2026-08-16,UK,Basic,4.27,22.99,0,1,0,0,9.07
6352,49,Male,2024-12-30,2026-08-11,India,Standard,23.8,42.17,1,0,1,0,14.32
6353,57,Male,2024-02-28,2026-08-19,India,Standard,10.24,54.32,0,1,0,0,13.98
6354,30,Female,2023-12-03,2026-08-13,India,Premium,9.53,75.21,1,1,1,0,18.23
6355,62,Female,2024-12-09,2026-08-10,UK,Basic,10.16,61.46,0,0,1,0,8.72
6356,34,Female,2025-11-03,2026-08-17,Germany,Basic,10.65,53.13,0,1,1,0,9.05
6357,66,Female,2024-01-25,2026-08-11,India,Standard,4.62,74.82,0,1,0,0,14.01
6358,54,Female,2026-01-18,2026-06-18,UK,Standard,12.9,40.56,2,0,0,1,14.39
6359,23,Female,2026-02-24,2026-08-12,Ireland,Standard,18.45,43.84,0,0,1,0,13.53
6360,36,Male,2024-12-06,2026-08-15,India,Standard,7.91,27.52,0,0,0,0,14.12
6361,30,Male,2023-10-07,2026-08-16,USA,Basic,10.71,76.09,0,0,0,0,9.02
6362,74,Male,2025-05-07,2026-07-29,Germany,Basic,9.13,34.46,1,1,1,1,9.66
6363,43,Female,2025-12-04,2026-05-21,USA,Basic,7.09,28.71,1,0,0,1,8.58
6364,31,Male,2024-07-19,2026-07-16,France,Premium,6.33,44.19,1,0,1,1,18.09
6365,48,Female,2023-12-17,2026-08-15,Ireland,Standard,8.01,58.5,0,1,0,0,13.54
6366,71,Male,2024-07-11,2026-08-12,Germany,Basic,18.35,15.65,2,1,0,0,8.79
6367,21,Female,2025-07-08,2026-06-09,USA,Basic,1.42,47.98,2,1,0,1,9.45
6368,56,Male,2023-12-10,2026-05-14,Germany,Premium,17.67,15.54,1,0,0,1,17.9
6369,25,Male,2024-11-28,2026-08-11,Ireland,Premium,1.09,36.91,2,0,0,0,18.75
6370,42,Female,2026-06-28,2026-06-28,France,Premium,5.51,49.5,0,0,0,1,18.27
6371,30,Male,2025-10-01,2026-08-11,Australia,Basic,10.61,82.54,1,1,0,0,9.04
6372,49,Other,2025-04-01,2026-06-19,India,Standard,13.83,48.11,1,0,0,1,13.9
6373,55,Male,2023-12-12,2026-08-12,France,Basic,7.48,59.78,0,0,1,0,8.83
6374,55,Male,2025-04-26,2026-08-19,Germany,Basic,15.89,41.22,0,0,0,0,9.34
6375,73,Female,2024-02-04,2026-08-16,India,Basic,11.9,73.38,2,1,0,0,8.47
6376,45,Female,2025-10-09,2026-05-23,France,Basic,4.16,30.88,0,0,0,1,9.23
6377,70,Male,2024-12-08,2026-05-15,India,Standard,16.08,74.14,0,0,0,1,14.48
6378,47,Female,2026-03-21,2026-04-27,Australia,Premium,11.72,65.96,0,1,0,1,17.35
6379,20,Female,2025-02-25,2026-08-11,Ireland,Basic,8.74,30.53,1,0,0,0,8.86
6380,45,Female,2026-07-19,2026-07-19,Germany,Premium,1.99,9.35,0,0,0,1,17.76
6381,20,Male,2024-02-10,2026-08-10,Germany,Basic,3.82,33.14,0,0,0,0,9.17
6382,62,Male,2024-05-13,2026-08-19,Australia,Standard,12.38,55.72,1,0,0,0,13.3
6383,71,Female,2024-10-30,2026-08-10,UK,Basic,12.18,32.22,0,1,1,0,8.72
6384,51,Female,2025-04-16,2026-08-15,Australia,Standard,11.96,37.0,0,0,0,0,13.59
6385,33,Female,2023-12-12,2026-08-10,Australia,Basic,5.93,89.85,1,1,0,0,8.55
6386,39,Male,2023-11-22,2026-08-11,Australia,Standard,9.56,90.36,1,1,0,0,13.78
6387,49,Male,2023-11-12,2026-08-19,Ireland,Standard,3.59,40.46,0,0,1,0,14.25
6388,55,Female,2024-04-28,2026-05-05,France,Premium,0.87,12.54,0,0,0,1,17.71
6389,25,Male,2026-05-28,2026-08-17,Canada,Basic,8.38,71.82,1,1,0,0,8.54
6390,72,Male,2026-04-03,2026-08-11,Australia,Standard,5.22,14.91,1,0,0,0,14.28
6391,25,Male,2025-10-14,2026-04-24,Germany,Standard,5.02,73.52,0,0,0,1,14.79
6392,74,Female,2024-04-02,2026-07-03,USA,Premium,0.57,47.31,0,0,0,1,18.26
6393,23,Male,2024-04-05,2026-08-15,UK,Standard,7.41,89.1,0,0,0,0,13.94
6394,31,Female,2023-09-03,2026-08-18,Australia,Premium,8.56,77.6,0,1,0,0,18.14
6395,49,Female,2025-12-29,2026-07-18,Australia,Standard,7.96,63.11,0,0,0,1,13.52
6396,52,Female,2025-01-22,2026-08-18,UK,Standard,5.47,30.06,0,1,0,0,14.26
6397,27,Male,2025-09-15,2026-08-18,Australia,Basic,3.15,49.04,0,0,0,0,9.31
6398,20,Male,2025-02-08,2026-08-17,Germany,Standard,12.04,61.12,0,0,0,0,14.09
6399,29,Female,2023-10-16,2026-08-11,Canada,Standard,7.17,90.55,0,1,0,0,14.16
6400,66,Female,2024-11-11,2026-08-15,Australia,Basic,15.59,78.6,0,0,0,0,9.0
6401,48,Female,2026-06-20,2026-08-16,UK,Basic,3.0,68.69,0,0,0,0,9.06
6402,46,Female,2026-04-12,2026-08-11,Australia,Premium,20.56,43.77,0,0,0,0,17.94
6403,22,Female,2024-09-22,2026-08-16,Ireland,Standard,2.37,85.94,0,0,0,0,14.39
6404,69,Female,2024-05-08,2026-08-19,Germany,Basic,7.58,49.59,0,0,0,0,8.88
6405,42,Male,2025-03-13,2026-05-02,Germany,Standard,8.29,87.77,1,1,0,1,14.17
6406,58,Male,2025-04-06,2026-08-14,Canada,Basic,10.69,58.28,0,0,0,0,9.23
6407,48,Female,2024-07-09,2026-08-14,France,Standard,6.32,87.17,1,0,0,0,13.78
6408,38,Male,2024-07-17,2026-08-12,Ireland,Standard,20.64,56.53,2,0,0,0,13.78
6409,37,Female,2023-10-27,2026-08-17,Ireland,Basic,2.93,22.62,1,0,0,0,10.03
6410,56,Male,2025-08-24,2026-07-14,Canada,Standard,1.48,71.92,0,0,0,1,13.87
6411,39,Female,2025-11-11,2026-08-19,India,Basic,2.61,42.9,0,1,1,0,9.28
6412,21,Male,2023-09-30,2026-08-12,India,Premium,2.09,36.79,0,1,0,0,18.23
6413,30,Male,2025-02-18,2026-08-12,France,Premium,10.35,47.64,0,1,0,0,17.97
6414,62,Other,2026-05-09,2026-06-11,USA,Basic,14.19,68.89,0,1,1,1,9.37
6415,59,Male,2026-02-15,2026-06-23,France,Premium,6.92,33.63,1,0,0,1,17.55
6416,67,Male,2024-07-28,2026-08-17,India,Standard,32.59,37.38,0,1,0,0,14.07
6417,66,Male,2026-05-13,2026-08-13,France,Standard,11.0,69.62,0,0,0,0,13.49
6418,37,Female,2025-04-06,2026-08-12,Australia,Basic,4.88,42.69,1,1,0,0,8.81
6419,69,Female,2025-03-16,2026-07-27,Ireland,Standard,3.17,49.54,0,0,0,1,14.31
6420,30,Female,2025-09-24,2026-08-18,France,Premium,7.98,46.2,0,0,0,0,18.05
6421,34,Male,2024-01-15,2026-08-10,USA,Basic,5.36,19.81,2,0,0,0,8.94
6422,71,Female,2024-08-07,2026-08-18,USA,Basic,7.2,51.94,1,0,0,0,8.67
6423,53,Male,2024-06-30,2026-08-17,Germany,Basic,3.37,40.45,0,0,0,0,9.21
6424,50,Female,2025-06-09,2026-08-19,Australia,Standard,16.32,84.6,0,0,0,0,13.88
6425,18,Female,2023-12-25,2026-05-06,Germany,Premium,7.08,7.77,0,0,0,1,18.16
6426,32,Female,2024-12-18,2026-08-11,UK,Standard,8.74,58.37,1,0,0,0,14.33
6427,30,Female,2024-12-16,2026-08-19,India,Basic,8.61,78.29,0,0,1,0,8.67
6428,34,Female,2024-05-13,2026-08-17,Germany,Standard,18.09,60.56,0,0,0,0,14.44
6429,41,Female,2025-02-07,2026-08-10,Ireland,Basic,5.81,43.42,0,0,0,0,9.15
6430,25,Male,2026-03-06,2026-08-14,Ireland,Basic,3.94,77.53,0,0,1,0,9.59
6431,67,Female,2025-12-14,2026-08-19,Australia,Standard,10.37,66.65,2,0,0,0,13.71
6432,44,Male,2025-02-18,2026-08-17,USA,Basic,6.02,78.49,1,0,0,0,9.39
6433,62,Male,2026-03-11,2026-05-18,Ireland,Premium,2.72,63.5,0,0,0,1,19.11
6434,40,Male,2023-09-13,2026-08-18,India,Standard,9.42,11.35,1,1,0,0,14.28
6435,63,Male,2025-01-07,2026-04-29,Germany,Premium,6.86,37.68,0,0,0,1,18.08
6436,25,Male,2024-01-05,2026-08-12,India,Premium,5.36,68.78,0,1,1,0,18.29
6437,25,Female,2025-08-23,2026-08-17,France,Premium,21.5,76.9,1,0,0,0,18.85
6438,43,Male,2025-09-05,2026-07-01,Germany,Basic,12.15,9.75,0,0,1,1,8.27
6439,64,Male,2023-11-14,2026-08-16,Australia,Premium,12.24,73.04,0,1,0,0,17.21
6440,30,Female,2023-09-21,2026-07-31,France,Standard,1.32,21.47,2,0,0,1,13.96
6441,56,Male,2026-02-04,2026-08-02,India,Standard,1.13,73.78,1,1,0,1,14.06
6442,54,Female,2026-02-24,2026-07-08,Germany,Basic,2.89,74.1,3,0,1,1,9.09
6443,66,Female,2023-12-25,2026-08-10,India,Basic,10.6,50.39,1,0,0,0,9.29
6444,45,Female,2025-05-02,2026-08-18,Canada,Premium,20.45,56.88,0,0,0,0,18.03
6445,42,Female,2026-05-12,2026-05-24,Australia,Basic,5.91,30.83,3,1,0,1,8.98
6446,33,Male,2024-04-09,2026-08-11,Australia,Basic,8.63,36.56,0,1,0,0,8.91
6447,72,Male,2024-01-14,2026-07-29,Ireland,Basic,6.45,49.76,1,1,0,1,8.44
6448,19,Male,2024-11-12,2026-08-11,Australia,Premium,3.97,50.03,0,0,0,0,18.2
6449,71,Female,2025-09-05,2026-06-30,UK,Standard,2.28,78.19,1,1,0,1,14.33
6450,35,Male,2026-06-15,2026-06-15,Ireland,Premium,6.84,81.31,0,0,0,1,18.22
6451,34,Male,2025-11-08,2026-05-20,Ireland,Basic,1.52,26.26,1,0,1,1,8.97
6452,47,Male,2023-12-02,2026-08-15,France,Basic,4.67,65.74,0,0,1,0,8.78
6453,56,Female,2025-08-20,2026-08-10,France,Standard,15.84,79.19,1,0,1,0,14.04
6454,30,Male,2023-09-11,2026-08-10,India,Standard,12.1,27.71,0,0,1,0,14.3
6455,49,Other,2025-09-26,2026-06-25,Canada,Basic,7.46,35.77,1,1,0,1,8.9
6456,67,Male,2023-09-10,2026-08-15,Ireland,Basic,26.99,6.81,0,0,1,0,8.62
6457,46,Male,2025-03-30,2026-08-17,France,Basic,4.54,49.16,1,1,0,0,9.0
6458,63,Male,2025-04-05,2026-08-14,USA,Basic,0.19,17.8,0,1,0,0,9.65
6459,47,Female,2023-12-02,2026-08-10,Germany,Standard,8.78,73.23,0,0,0,0,14.36
6460,35,Female,2025-04-07,2026-08-16,Germany,Basic,10.16,45.58,0,0,0,0,8.68
6461,30,Male,2024-06-14,2026-08-11,Australia,Basic,9.95,89.15,2,0,1,0,9.47
6462,60,Male,2024-12-08,2026-05-21,India,Basic,2.03,38.54,1,0,0,1,8.57
6463,38,Female,2024-05-20,2026-08-15,Canada,Basic,8.04,39.35,2,1,0,0,9.46
6464,47,Male,2025-06-30,2026-08-11,Germany,Premium,8.92,21.88,0,0,0,0,17.83
6465,38,Male,2023-12-22,2026-08-10,USA,Basic,10.7,39.27,1,0,0,0,9.0
6466,65,Male,2025-05-01,2026-08-11,Canada,Basic,20.26,31.99,0,0,0,0,8.57
6467,72,Male,2026-04-13,2026-05-02,UK,Standard,3.2,32.24,0,0,1,1,14.6
6468,34,Male,2024-10-04,2026-05-26,Germany,Standard,8.88,21.86,0,0,1,1,13.69
6469,57,Male,2023-09-28,2026-08-14,Ireland,Standard,5.12,64.87,0,1,0,0,13.68
6470,36,Male,2023-12-30,2026-08-15,USA,Basic,6.23,56.21,0,0,1,0,8.79
6471,69,Female,2024-04-25,2026-05-09,India,Standard,8.04,41.58,0,0,0,1,13.84
6472,32,Male,2024-09-28,2026-08-14,India,Standard,2.77,77.43,0,1,0,0,14.24
6473,26,Female,2025-12-01,2026-08-15,USA,Basic,9.09,69.93,1,1,1,0,8.68
6474,69,Male,2024-11-28,2026-08-04,Germany,Basic,1.51,60.12,4,1,0,1,9.06
6475,27,Female,2024-01-13,2026-06-04,France,Standard,4.42,46.52,0,0,1,1,14.38
6476,61,Male,2025-07-26,2026-08-18,France,Standard,10.04,89.42,1,1,1,0,14.6
6477,48,Female,2024-03-01,2026-08-19,Australia,Premium,17.09,12.32,1,0,0,0,18.09
6478,70,Male,2025-01-11,2026-08-17,UK,Standard,6.54,70.28,1,0,0,0,13.71
6479,40,Female,2025-11-13,2026-08-16,Ireland,Standard,13.09,32.61,0,0,0,0,14.02
6480,69,Male,2024-12-02,2026-08-11,UK,Basic,1.94,53.75,0,0,0,0,8.09
6481,47,Male,2026-03-04,2026-08-10,UK,Premium,17.1,57.57,0,1,0,0,17.86
6482,50,Female,2023-11-04,2026-08-14,Germany,Standard,8.07,65.35,0,1,0,0,13.42
6483,74,Female,2024-01-23,2026-08-16,Ireland,Standard,5.63,88.41,0,1,1,0,13.65
6484,69,Male,2026-07-09,2026-08-14,Germany,Basic,8.36,48.95,2,1,0,0,8.81
6485,26,Female,2023-11-14,2026-08-18,Germany,Basic,5.83,64.46,0,1,0,0,9.49
6486,71,Male,2025-10-21,2026-06-21,Australia,Standard,3.37,45.5,0,0,0,1,14.03
6487,64,Male,2025-03-20,2026-08-14,USA,Basic,18.45,69.73,1,0,0,0,8.74
6488,18,Other,2023-09-06,2026-08-10,India,Basic,6.06,50.99,0,1,0,0,8.48
6489,61,Male,2025-01-29,2026-08-15,Australia,Basic,9.06,75.76,1,1,0,0,8.76
6490,52,Female,2023-11-09,2026-08-16,India,Basic,5.22,52.39,1,0,0,0,9.07
6491,28,Male,2024-12-10,2026-08-11,Australia,Standard,11.79,83.53,0,1,0,0,13.97
6492,51,Female,2024-05-24,2026-08-14,Germany,Standard,10.1,48.76,0,1,0,0,14.25
6493,33,Female,2024-01-12,2026-08-14,Australia,Basic,6.06,58.71,0,1,0,0,9.21
6494,26,Other,2023-09-21,2026-08-10,India,Standard,23.58,30.64,2,0,0,0,13.24
6495,49,Female,2025-11-20,2026-07-23,Australia,Premium,15.54,46.25,0,0,1,1,18.08
6496,32,Male,2024-05-14,2026-08-12,Canada,Premium,10.32,68.4,1,1,0,0,18.77
6497,29,Female,2025-11-06,2026-06-27,Ireland,Standard,8.12,63.54,1,1,0,1,14.82
6498,50,Male,2025-09-14,2026-07-25,USA,Standard,8.95,26.26,1,0,0,1,14.16
6499,62,Female,2025-02-20,2026-08-11,India,Basic,9.06,79.65,0,1,0,0,8.62
6500,31,Female,2023-09-01,2026-06-02,Ireland,Standard,2.17,60.26,1,0,0,1,14.09
6501,74,Female,2024-10-23,2026-08-19,USA,Standard,15.91,49.85,2,0,0,0,14.58
6502,74,Female,2024-05-15,2026-08-17,France,Standard,11.44,40.63,0,1,0,0,14.65
6503,25,Male,2026-06-11,2026-08-12,Canada,Basic,7.36,65.37,0,0,1,0,8.5
6504,25,Female,2023-09-05,2026-08-18,Germany,Standard,14.79,72.63,0,0,1,0,13.65
6505,44,Male,2024-12-17,2026-08-14,France,Premium,16.01,48.94,0,0,0,0,18.02
6506,29,Female,2026-07-20,2026-07-20,India,Premium,1.98,56.38,0,1,0,1,18.25
6507,18,Male,2026-05-03,2026-08-12,France,Standard,9.1,97.38,0,1,1,0,13.91
6508,60,Female,2024-11-08,2026-08-16,USA,Basic,16.63,51.41,0,0,0,0,8.94
6509,57,Male,2025-03-07,2026-07-10,USA,Basic,10.9,44.59,0,0,0,1,8.88
6510,59,Female,2023-11-16,2026-08-19,USA,Premium,12.97,25.59,1,0,0,0,18.05
6511,68,Male,2025-03-22,2026-08-16,Canada,Basic,12.76,66.45,0,0,1,0,9.14
6512,28,Female,2025-03-30,2026-06-15,France,Standard,9.5,63.44,3,0,0,1,13.86
6513,56,Male,2025-08-22,2026-08-10,Ireland,Standard,13.6,43.42,1,0,0,0,13.96
6514,60,Female,2026-06-21,2026-07-07,Canada,Standard,18.93,44.2,0,0,0,1,13.97
6515,48,Male,2024-07-24,2026-07-14,USA,Standard,6.95,56.01,1,0,0,1,13.95
6516,34,Female,2026-01-29,2026-05-06,Australia,Premium,5.21,61.49,1,1,0,1,17.78
6517,50,Male,2024-05-20,2026-07-08,USA,Basic,7.42,52.42,2,0,0,1,9.07
6518,49,Female,2025-04-09,2026-08-16,Australia,Standard,2.84,52.89,0,1,0,0,13.64
6519,46,Male,2024-07-28,2026-08-14,Germany,Premium,10.99,43.48,0,1,0,0,17.74
6520,38,Female,2025-06-19,2026-08-15,Canada,Premium,9.87,61.58,1,0,1,0,17.32
6521,38,Male,2026-03-18,2026-07-21,Australia,Standard,18.17,70.81,1,0,1,1,13.77
6522,57,Male,2024-08-24,2026-08-19,Canada,Standard,5.36,85.45,0,1,0,0,14.03
6523,40,Female,2025-02-09,2026-08-19,UK,Premium,13.31,48.44,2,1,0,0,18.22
6524,73,Male,2023-09-28,2026-08-10,Ireland,Standard,18.9,51.83,2,0,1,0,14.08
6525,23,Male,2025-01-31,2026-08-10,UK,Standard,20.01,89.47,0,1,0,0,14.67
6526,39,Female,2024-11-27,2026-08-14,Australia,Basic,10.33,10.5,1,0,0,0,9.36
6527,67,Other,2023-11-06,2026-08-18,UK,Basic,6.29,25.76,1,0,0,0,9.3
6528,55,Female,2024-11-22,2026-06-05,France,Standard,6.4,28.28,1,0,0,1,13.71
6529,54,Male,2024-08-20,2026-08-18,India,Standard,4.78,61.35,1,1,0,0,13.9
6530,62,Male,2026-03-04,2026-08-16,Ireland,Standard,12.47,40.16,0,0,0,0,13.46
6531,68,Female,2026-07-11,2026-08-11,Australia,Basic,5.15,86.99,0,0,0,0,9.4
6532,71,Male,2026-03-13,2026-06-17,Germany,Premium,3.97,53.99,0,1,0,1,18.38
6533,25,Female,2025-06-15,2026-07-16,France,Standard,1.03,37.98,0,0,0,1,14.08
6534,58,Male,2024-10-17,2026-08-17,Germany,Standard,13.16,67.6,0,1,0,0,14.1
6535,66,Other,2025-05-10,2026-08-16,Ireland,Premium,11.58,41.93,0,1,0,0,18.47
6536,52,Female,2026-05-24,2026-08-12,Ireland,Basic,7.93,54.09,0,0,1,0,8.94
